id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,start-position,end-position,r
280073211,ENSG00000254610,0,RP5-903G2.2,RP5-903G2.2,0,11,n/a,n/a,0.722
1091886,ENSG00000119946,26255,CNNM1,cyclin M1,26507,10,n/a,n/a,0.722
1094881,ENSG00000140395,56150,WDR61,WD repeat domain 61,80349,15,n/a,n/a,0.722
279881356,ENSG00000233739,0,RP5-1039K5.13,RP5-1039K5.13,0,22,n/a,n/a,0.722
280076146,ENSG00000254806,0,SYS1-DBNDD2,SYS1-DBNDD2 readthrough (non-protein coding),0,20,n/a,n/a,0.721
279665764,ENSG00000201823,26547,SNORD48,"small nucleolar RNA, C/D box 48",26801,6,n/a,n/a,0.721
1094961,ENSG00000140939,8888,NOL3,nucleolar protein 3 (apoptosis repressor with CARD domain),8996,16,n/a,n/a,0.721
1090742,ENSG00000111087,2718,GLI1,GLI family zinc finger 1,2735,12,n/a,n/a,0.721
1087288,ENSG00000022976,35067,ZNF839,zinc finger protein 839,55778,14,n/a,n/a,0.721
279710751,ENSG00000208038,1012744,MIR492,microRNA 492,574449,12,n/a,n/a,0.72
279955948,ENSG00000241353,0,PPP1R2P4,"protein phosphatase 1, regulatory (inhibitor) subunit 2 pseudogene 4",0,13,n/a,n/a,0.72
279703709,ENSG00000206760,0,SNORA6,"small nucleolar RNA, H/ACA box 6",0,3,n/a,n/a,0.72
1091450,ENSG00000116218,7781,NPHS2,"nephrosis 2, idiopathic, steroid-resistant (podocin)",7827,1,n/a,n/a,0.72
1103436,ENSG00000187959,166895,CPSF4L,cleavage and polyadenylation specific factor 4-like,642843,17,n/a,n/a,0.72
1091771,ENSG00000119042,23069,SATB2,SATB homeobox 2,23314,2,n/a,n/a,0.72
1099550,ENSG00000169398,5715,PTK2,PTK2 protein tyrosine kinase 2,5747,8,n/a,n/a,0.72
280018656,ENSG00000249858,0,SNX5P1,sorting nexin 5 pseudogene 1,0,4,n/a,n/a,0.719
279908791,ENSG00000236255,0,AC009404.2,AC009404.2,0,2,n/a,n/a,0.719
280011030,ENSG00000249239,0,RP11-428L21.2,RP11-428L21.2,0,4,n/a,n/a,0.719
1097317,ENSG00000159618,85719,GPR114,G protein-coupled receptor 114,221188,16,n/a,n/a,0.718
1088073,ENSG00000072657,29686,TRHDE,thyrotropin-releasing hormone degrading enzyme,29953,12,n/a,n/a,0.718
1094696,ENSG00000139155,33214,SLCO1C1,"solute carrier organic anion transporter family, member 1C1",53919,12,n/a,n/a,0.718
1101402,ENSG00000178394,3330,HTR1A,5-hydroxytryptamine (serotonin) receptor 1A,3350,5,n/a,n/a,0.717
280136247,ENSG00000259632,0,RP11-56B16.1,RP11-56B16.1,0,15,n/a,n/a,0.717
1092696,ENSG00000126107,55457,HECTD3,HECT domain containing 3,79654,1,n/a,n/a,0.717
279932813,ENSG00000238363,166563,SNORA13,"small nucleolar RNA, H/ACA box 13",654322,5,n/a,n/a,0.717
1101200,ENSG00000177301,3712,KCNA2,"potassium voltage-gated channel, shaker-related subfamily, member 2",3737,1,n/a,n/a,0.717
1086895,ENSG00000003056,4049,M6PR,mannose-6-phosphate receptor (cation dependent),4074,12,n/a,n/a,0.717
280093220,ENSG00000256121,0,AC010296.1,AC010296.1,0,5,n/a,n/a,0.716
280086453,ENSG00000255449,0,RP11-91P24.6,RP11-91P24.6,0,11,n/a,n/a,0.716
1092761,ENSG00000126785,36655,RHOJ,"ras homolog gene family, member J",57381,14,n/a,n/a,0.716
279664168,ENSG00000201403,0,SNORD14B,"small nucleolar RNA, C/D box 14B",0,11,n/a,n/a,0.715
279765700,ENSG00000223573,90384,PLAC2,placenta-specific 2 (non-protein coding),257000,19,n/a,n/a,0.715
279847403,ENSG00000230749,0,AC092669.4,AC092669.4,0,2,n/a,n/a,0.715
280132567,ENSG00000259417,0,RP11-2E17.1,RP11-2E17.1,0,15,n/a,n/a,0.714
279981968,ENSG00000244104,0,AL162389.2,AL162389.2,0,9,n/a,n/a,0.714
1096922,ENSG00000156398,78731,SFXN2,sideroflexin 2,118980,10,n/a,n/a,0.714
1089400,ENSG00000101391,31134,CDK5RAP1,CDK5 regulatory subunit associated protein 1,51654,20,n/a,n/a,0.714
1098200,ENSG00000164106,11176,SCRG1,stimulator of chondrogenesis 1,11341,4,n/a,n/a,0.714
279859544,ENSG00000231835,0,RP4-677H15.2,RP4-677H15.2,0,1,n/a,n/a,0.713
1103507,ENSG00000188242,25594,CTD-2228K2.5,Uncharacterized protein,25845,5,n/a,n/a,0.713
280073869,ENSG00000254652,0,RP11-678P16.1,RP11-678P16.1,0,17,n/a,n/a,0.713
1094288,ENSG00000136925,81387,TSTD2,thiosulfate sulfurtransferase (rhodanese)-like domain containing 2,158427,9,n/a,n/a,0.713
280110981,ENSG00000258012,0,RP11-603K19.1,RP11-603K19.1,0,12,n/a,n/a,0.713
279933989,ENSG00000238556,0,snoU13,Small nucleolar RNA U13,0,21,n/a,n/a,0.712
1108480,ENSG00000235631,119803,RNF148,ring finger protein 148,378925,7,n/a,n/a,0.712
279882556,ENSG00000233852,0,AC005304.1,AC005304.1,0,17,n/a,n/a,0.712
279869262,ENSG00000232682,0,RP11-388P9.2,RP11-388P9.2,0,10,n/a,n/a,0.712
1093225,ENSG00000130703,9741,OSBPL2,oxysterol binding protein-like 2,9885,20,n/a,n/a,0.712
279760049,ENSG00000222466,0,AC117415.1,AC117415.1,0,3,n/a,n/a,0.711
279906462,ENSG00000236036,157123077,LINC00445,long intergenic non-protein coding RNA 445,100507114,13,n/a,n/a,0.71
279808322,ENSG00000227195,94402,RP3-410C9.1,RP3-410C9.1,284801,20,n/a,n/a,0.71
1094822,ENSG00000139946,36437,PELI2,pellino homolog 2 (Drosophila),57161,14,n/a,n/a,0.71
279900756,ENSG00000235481,0,RP11-133O22.6,RP11-133O22.6,0,9,n/a,n/a,0.71
1093046,ENSG00000129354,9908,AP1M2,"adaptor-related protein complex 1, mu 2 subunit",10053,19,n/a,n/a,0.71
1087256,ENSG00000019186,1579,CYP24A1,"cytochrome P450, family 24, subfamily A, polypeptide 1",1591,20,n/a,n/a,0.71
279990450,ENSG00000245573,151606,BDNF-AS1,BDNF antisense RNA 1 (non-protein coding),497258,11,n/a,n/a,0.71
279830461,ENSG00000229233,0,AC011891.5,AC011891.5,0,7,n/a,n/a,0.709
279982077,ENSG00000244119,0,RP11-454H13.6,RP11-454H13.6,0,3,n/a,n/a,0.709
1096249,ENSG00000150672,1728,DLG2,"discs, large homolog 2 (Drosophila)",1740,11,n/a,n/a,0.709
280026172,ENSG00000250428,0,RP11-1082L8.1,RP11-1082L8.1,0,8,n/a,n/a,0.709
280099084,ENSG00000256848,0,AP003716.1,AP003716.1,0,11,n/a,n/a,0.709
1093538,ENSG00000132639,6576,SNAP25,"synaptosomal-associated protein, 25kDa",6616,20,n/a,n/a,0.708
1096343,ENSG00000151500,28823,THYN1,thymocyte nuclear protein 1,29087,11,n/a,n/a,0.708
1088791,ENSG00000091127,33808,PUS7,pseudouridylate synthase 7 homolog (S. cerevisiae),54517,7,n/a,n/a,0.707
1102541,ENSG00000184254,217,ALDH1A3,"aldehyde dehydrogenase 1 family, member A3",220,15,n/a,n/a,0.707
1098104,ENSG00000163833,31205,FBXO40,F-box protein 40,51725,3,n/a,n/a,0.707
1096719,ENSG00000154553,27040,PDLIM3,PDZ and LIM domain 3,27295,4,n/a,n/a,0.706
1097416,ENSG00000160307,6252,S100B,S100 calcium binding protein B,6285,21,n/a,n/a,0.706
280112801,ENSG00000258199,0,RP11-977G19.5,RP11-977G19.5,0,12,n/a,n/a,0.705
280088207,ENSG00000255571,0,CTD-2335A18.1,CTD-2335A18.1,0,15,n/a,n/a,0.705
1106306,ENSG00000215298,0,AC051642.1,AC051642.1,0,8,n/a,n/a,0.705
1097623,ENSG00000162009,6715,SSTR5,somatostatin receptor 5,6755,16,n/a,n/a,0.705
1092775,ENSG00000126878,57786,AIF1L,allograft inflammatory factor 1-like,83543,9,n/a,n/a,0.705
1107944,ENSG00000232070,166713,C14orf176,chromosome 14 open reading frame 176,643382,14,n/a,n/a,0.705
1106189,ENSG00000214857,0,SHFM1P1,split hand/foot malformation (ectrodactyly) type 1 pseudogene 1,0,5,n/a,n/a,0.705
1098165,ENSG00000164039,36177,BDH2,"3-hydroxybutyrate dehydrogenase, type 2",56898,4,n/a,n/a,0.704
1096958,ENSG00000156689,85600,GLYATL2,glycine-N-acyltransferase-like 2,219970,11,n/a,n/a,0.704
1104489,ENSG00000198053,80200,SIRPA,signal-regulatory protein alpha,140885,20,n/a,n/a,0.704
1091550,ENSG00000116985,652,BMP8B,bone morphogenetic protein 8b,656,1,n/a,n/a,0.704
1091685,ENSG00000118197,57723,DDX59,DEAD (Asp-Glu-Ala-Asp) box polypeptide 59,83479,1,n/a,n/a,0.704
279738873,ENSG00000215286,0,RP5-1158E12.2,RP5-1158E12.2,0,X,n/a,n/a,0.704
1096695,ENSG00000154319,57890,FAM167A,"family with sequence similarity 167, member A",83648,8,n/a,n/a,0.703
279916038,ENSG00000236924,0,RP11-390F4.6,RP11-390F4.6,0,9,n/a,n/a,0.703
1103879,ENSG00000196273,94022,C14orf70,chromosome 14 open reading frame 70,283601,14,n/a,n/a,0.703
279715710,ENSG00000212163,0,SNORD91A,"small nucleolar RNA, C/D box 91A",0,17,n/a,n/a,0.703
1092560,ENSG00000125454,37847,SLC25A19,"solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19",60386,17,n/a,n/a,0.703
1098339,ENSG00000164591,60126,MYOZ3,myozenin 3,91977,5,n/a,n/a,0.703
279837373,ENSG00000229873,0,RP5-885L7.11,RP5-885L7.11,0,20,n/a,n/a,0.702
1089793,ENSG00000104365,3526,IKBKB,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta",3551,8,n/a,n/a,0.702
1087035,ENSG00000007171,4812,NOS2,"nitric oxide synthase 2, inducible",4843,17,n/a,n/a,0.702
279862338,ENSG00000232059,0,RP11-173A6.2,RP11-173A6.2,0,1,n/a,n/a,0.702
1105905,ENSG00000213780,2951,GTF2H4,"general transcription factor IIH, polypeptide 4, 52kDa",2968,6,n/a,n/a,0.701
1097699,ENSG00000162494,79168,LRRC38,leucine rich repeat containing 38,126755,1,n/a,n/a,0.701
1094139,ENSG00000136153,3983,LMO7,LIM domain 7,4008,13,n/a,n/a,0.7
280101104,ENSG00000257048,0,RP11-476M19.2,RP11-476M19.2,0,12,n/a,n/a,0.7
280111860,ENSG00000258101,0,RP11-977B10.2,RP11-977B10.2,0,12,n/a,n/a,0.7
280100910,ENSG00000257037,0,RP13-200J3.2,RP13-200J3.2,0,12,n/a,n/a,0.7
1097688,ENSG00000162437,34514,RAVER2,"ribonucleoprotein, PTB-binding 2",55225,1,n/a,n/a,0.699
279842031,ENSG00000230289,0,RP11-334J6.6,RP11-334J6.6,0,9,n/a,n/a,0.699
279800154,ENSG00000226497,0,RP11-406O16.1,RP11-406O16.1,0,6,n/a,n/a,0.699
279890480,ENSG00000234562,0,RP11-193I22.1,RP11-193I22.1,0,3,n/a,n/a,0.699
280130290,ENSG00000259286,0,RP11-696L21.2,RP11-696L21.2,0,15,n/a,n/a,0.698
1102497,ENSG00000184056,26024,VPS33B,vacuolar protein sorting 33 homolog B (yeast),26276,15,n/a,n/a,0.698
280126527,ENSG00000259070,93997,RP11-566K8.2,RP11-566K8.2,283547,14,n/a,n/a,0.698
279825061,ENSG00000228735,0,GS1-18A18.2,GS1-18A18.2,0,7,n/a,n/a,0.698
279764133,ENSG00000223460,0,GAPDHP69,glyceraldehyde 3 phosphate dehydrogenase pseudogene 69,0,13,n/a,n/a,0.698
1099379,ENSG00000168676,80502,KCTD19,potassium channel tetramerisation domain containing 19,146212,16,n/a,n/a,0.698
1098816,ENSG00000166448,85875,TMEM130,transmembrane protein 130,222865,7,n/a,n/a,0.698
1094490,ENSG00000137959,10806,IFI44L,interferon-induced protein 44-like,10964,1,n/a,n/a,0.697
1093780,ENSG00000134262,10559,AP4B1,"adaptor-related protein complex 4, beta 1 subunit",10717,1,n/a,n/a,0.697
279807538,ENSG00000227128,0,RP11-107I14.1,RP11-107I14.1,0,10,n/a,n/a,0.697
279964479,ENSG00000242261,0,RP11-62J1.3,RP11-62J1.3,0,7,n/a,n/a,0.697
1094977,ENSG00000140995,34138,DEF8,differentially expressed in FDCP 8 homolog (mouse),54849,16,n/a,n/a,0.696
279768298,ENSG00000223784,0,RP11-554I8.2,RP11-554I8.2,0,10,n/a,n/a,0.696
1089300,ENSG00000100983,2920,GSS,glutathione synthetase,2937,20,n/a,n/a,0.696
279897877,ENSG00000235189,0,RP4-537K23.4,RP4-537K23.4,0,X,n/a,n/a,0.696
1090743,ENSG00000111110,36733,PPM1H,"protein phosphatase, Mg2+/Mn2+ dependent, 1H",57460,12,n/a,n/a,0.696
1096680,ENSG00000154237,55508,LRRK1,leucine-rich repeat kinase 1,79705,15,n/a,n/a,0.696
1108787,ENSG00000237651,109739,C2orf74,chromosome 2 open reading frame 74,339804,2,n/a,n/a,0.695
279986096,ENSG00000244522,0,AC092669.1,AC092669.1,0,2,n/a,n/a,0.695
279959948,ENSG00000241786,0,AC107964.1,AC107964.1,0,8,n/a,n/a,0.695
1100914,ENSG00000175787,81755,ZNF169,zinc finger protein 169,169841,9,n/a,n/a,0.695
1099304,ENSG00000168350,78940,DEGS2,"degenerative spermatocyte homolog 2, lipid desaturase (Drosophila)",123099,14,n/a,n/a,0.695
279676737,ENSG00000204177,181045,BMS1P1,BMS1 pseudogene 1,728053,10,n/a,n/a,0.695
280135464,ENSG00000259573,0,RP11-82L7.1,RP11-82L7.1,0,15,n/a,n/a,0.695
1105848,ENSG00000213366,2929,GSTM2,glutathione S-transferase mu 2 (muscle),2946,1,n/a,n/a,0.695
280084762,ENSG00000255326,0,CTD-2530H12.4,CTD-2530H12.4,0,11,n/a,n/a,0.694
1103510,ENSG00000188263,125352,IL17REL,interleukin 17 receptor E-like,400935,22,n/a,n/a,0.694
1104055,ENSG00000196756,123153,RP4-564F22.2,RP4-564F22.2,388796,20,n/a,n/a,0.694
279809228,ENSG00000227267,0,RP11-305O4.2,RP11-305O4.2,0,3,n/a,n/a,0.694
1100838,ENSG00000175352,35954,NRIP3,nuclear receptor interacting protein 3,56675,11,n/a,n/a,0.694
1103407,ENSG00000187848,22708,P2RX2,"purinergic receptor P2X, ligand-gated ion channel, 2",22953,12,n/a,n/a,0.694
1101005,ENSG00000176261,109687,ZBTB8OS,zinc finger and BTB domain containing 8 opposite strand,339487,1,n/a,n/a,0.694
279799859,ENSG00000226472,0,RP11-551L14.4,RP11-551L14.4,0,12,n/a,n/a,0.694
1098652,ENSG00000165841,1545,CYP2C19,"cytochrome P450, family 2, subfamily C, polypeptide 19",1557,10,n/a,n/a,0.693
1093896,ENSG00000134917,10936,ADAMTS8,"ADAM metallopeptidase with thrombospondin type 1 motif, 8",11095,11,n/a,n/a,0.693
279862471,ENSG00000232073,0,RP1-302D9.3,RP1-302D9.3,0,22,n/a,n/a,0.693
1092952,ENSG00000128596,41328,CCDC136,coiled-coil domain containing 136,64753,7,n/a,n/a,0.692
280133296,ENSG00000259459,0,RP11-321G12.1,RP11-321G12.1,0,15,n/a,n/a,0.692
279712233,ENSG00000211643,0,IGLV5-52,immunoglobulin lambda variable 5-52,0,22,n/a,n/a,0.692
1103665,ENSG00000188833,119653,ENTPD8,ectonucleoside triphosphate diphosphohydrolase 8,377841,9,n/a,n/a,0.692
1099297,ENSG00000168309,11011,FAM107A,"family with sequence similarity 107, member A",11170,3,n/a,n/a,0.692
279915675,ENSG00000236882,83686,C5orf27,chromosome 5 open reading frame 27,202299,5,n/a,n/a,0.691
1100908,ENSG00000175766,90105,EIF4E1B,eukaryotic translation initiation factor 4E family member 1B,253314,5,n/a,n/a,0.691
279869045,ENSG00000232656,35141,IDI2-AS1,IDI2 antisense RNA 1 (non-protein coding),55853,10,n/a,n/a,0.691
279957542,ENSG00000241505,0,RP11-161I10.1,RP11-161I10.1,0,1,n/a,n/a,0.69
279856822,ENSG00000231599,0,RP11-445P19.1,RP11-445P19.1,0,1,n/a,n/a,0.69
1106644,ENSG00000223572,149624,CKMT1A,"creatine kinase, mitochondrial 1A",548596,15,n/a,n/a,0.69
1096618,ENSG00000153802,9271,TMPRSS11D,"transmembrane protease, serine 11D",9407,4,n/a,n/a,0.689
1087798,ENSG00000065361,2050,ERBB3,v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian),2065,12,n/a,n/a,0.689
279850826,ENSG00000231073,0,RP11-316M1.3,RP11-316M1.3,0,1,n/a,n/a,0.689
1104268,ENSG00000197416,167238,FABP12,fatty acid binding protein 12,646486,8,n/a,n/a,0.689
1093657,ENSG00000133316,33954,WDR74,WD repeat domain 74,54663,11,n/a,n/a,0.688
1096819,ENSG00000155511,2873,GRIA1,"glutamate receptor, ionotropic, AMPA 1",2890,5,n/a,n/a,0.688
278951463,ENSG00000125997,0,BPIFB9P,"BPI fold containing family B, member 9, pseudogene",0,20,n/a,n/a,0.688
1098588,ENSG00000165609,11005,NUDT5,nudix (nucleoside diphosphate linked moiety X)-type motif 5,11164,10,n/a,n/a,0.688
279943831,ENSG00000239911,0,RP11-796I2.2,RP11-796I2.2,0,7,n/a,n/a,0.688
1087668,ENSG00000058866,1596,DGKG,"diacylglycerol kinase, gamma 90kDa",1608,3,n/a,n/a,0.688
279749006,ENSG00000219404,0,RP11-524C21.1,RP11-524C21.1,0,6,n/a,n/a,0.688
1092521,ENSG00000125124,580,BBS2,Bardet-Biedl syndrome 2,583,16,n/a,n/a,0.687
279863705,ENSG00000232184,0,RP11-370K11.1,RP11-370K11.1,0,1,n/a,n/a,0.687
279717439,ENSG00000212588,166966,SNORA26,"small nucleolar RNA, H/ACA box 26",677810,4,n/a,n/a,0.687
279841362,ENSG00000230224,0,PHBP9,prohibitin pseudogene 9,0,10,n/a,n/a,0.687
1090582,ENSG00000109670,34583,FBXW7,F-box and WD repeat domain containing 7,55294,4,n/a,n/a,0.687
1092363,ENSG00000124126,36853,PREX1,"phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1",57580,20,n/a,n/a,0.687
1093303,ENSG00000131067,2670,GGT7,gamma-glutamyltransferase 7,2686,20,n/a,n/a,0.686
1094363,ENSG00000137274,666,BPHL,biphenyl hydrolase-like (serine hydrolase),670,6,n/a,n/a,0.686
1091050,ENSG00000113231,8553,PDE8B,phosphodiesterase 8B,8622,5,n/a,n/a,0.686
279842273,ENSG00000230312,0,LL0XNC01-116E7.4,LL0XNC01-116E7.4,0,X,n/a,n/a,0.686
1098663,ENSG00000165899,93913,OTOGL,otogelin-like,283310,12,n/a,n/a,0.686
279710856,ENSG00000209480,0,SNORD83B,"small nucleolar RNA, C/D box 83B",0,22,n/a,n/a,0.686
279657056,ENSG00000199266,167349,SNORA60,"small nucleolar RNA, H/ACA box 60",677837,20,n/a,n/a,0.686
1093463,ENSG00000132256,59533,TRIM5,tripartite motif containing 5,85363,11,n/a,n/a,0.686
1097824,ENSG00000162944,79409,RFTN2,raftlin family member 2,130132,2,n/a,n/a,0.685
1096121,ENSG00000149305,9053,HTR3B,5-hydroxytryptamine (serotonin) receptor 3B,9177,11,n/a,n/a,0.685
279945588,ENSG00000240126,0,RP11-61I13.2,RP11-61I13.2,0,6,n/a,n/a,0.684
1088651,ENSG00000088387,23103,DOCK9,dedicator of cytokinesis 9,23348,13,n/a,n/a,0.684
1104622,ENSG00000198496,10084,NBR2,neighbor of BRCA1 gene 2 (non-protein coding),10230,17,n/a,n/a,0.684
1095446,ENSG00000144045,81663,DQX1,DEAQ box RNA-dependent ATPase 1,165545,2,n/a,n/a,0.684
1106248,ENSG00000215066,28780,C9orf38,chromosome 9 open reading frame 38,29044,9,n/a,n/a,0.684
1093885,ENSG00000134873,8949,CLDN10,claudin 10,9071,13,n/a,n/a,0.684
279902204,ENSG00000235615,0,AJ239322.1,AJ239322.1,0,2,n/a,n/a,0.684
1104487,ENSG00000198049,550,AVPR1B,arginine vasopressin receptor 1B,553,1,n/a,n/a,0.684
1094116,ENSG00000136044,34487,APPL2,"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2",55198,12,n/a,n/a,0.684
1090530,ENSG00000109107,227,ALDOC,"aldolase C, fructose-bisphosphate",230,17,n/a,n/a,0.684
1089503,ENSG00000102054,5899,RBBP7,retinoblastoma binding protein 7,5931,X,n/a,n/a,0.683
279744197,ENSG00000216095,1013743,MIR940,microRNA 940,100126328,16,n/a,n/a,0.683
1090635,ENSG00000110074,34861,FOXRED1,FAD-dependent oxidoreductase domain containing 1,55572,11,n/a,n/a,0.683
1087074,ENSG00000008277,32934,ADAM22,ADAM metallopeptidase domain 22,53616,7,n/a,n/a,0.683
1094829,ENSG00000139988,80419,RDH12,retinol dehydrogenase 12 (all-trans/9-cis/11-cis),145226,14,n/a,n/a,0.683
1088574,ENSG00000086570,2181,FAT2,FAT tumor suppressor homolog 2 (Drosophila),2196,5,n/a,n/a,0.683
1091821,ENSG00000119599,25843,DCAF4,DDB1 and CUL4 associated factor 4,26094,14,n/a,n/a,0.683
1089538,ENSG00000102271,35347,KLHL4,kelch-like 4 (Drosophila),56062,X,n/a,n/a,0.683
1102089,ENSG00000182366,0,FAM87A,"family with sequence similarity 87, member A",0,8,n/a,n/a,0.683
1094215,ENSG00000136573,637,BLK,B lymphoid tyrosine kinase,640,8,n/a,n/a,0.683
1101137,ENSG00000176953,59091,NFATC2IP,"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein",84901,16,n/a,n/a,0.683
279981356,ENSG00000244036,0,RP11-306G20.1,RP11-306G20.1,0,7,n/a,n/a,0.682
1105370,ENSG00000205056,0,CLLU1,chronic lymphocytic leukemia up-regulated 1,0,12,n/a,n/a,0.682
279904665,ENSG00000235859,0,AC006978.6,AC006978.6,0,7,n/a,n/a,0.682
1096701,ENSG00000154370,57261,TRIM11,tripartite motif containing 11,81559,1,n/a,n/a,0.681
1089644,ENSG00000103091,55529,WDR59,WD repeat domain 59,79726,16,n/a,n/a,0.681
1090482,ENSG00000108797,8440,CNTNAP1,contactin associated protein 1,8506,17,n/a,n/a,0.681
279823623,ENSG00000228622,0,RP1-302D9.1,RP1-302D9.1,0,22,n/a,n/a,0.681
1091312,ENSG00000115361,30,ACADL,"acyl-CoA dehydrogenase, long chain",33,2,n/a,n/a,0.681
280038298,ENSG00000251399,0,RP11-234K19.1,RP11-234K19.1,0,4,n/a,n/a,0.681
1100102,ENSG00000171766,2612,GATM,glycine amidinotransferase (L-arginine:glycine amidinotransferase),2628,15,n/a,n/a,0.681
1108094,ENSG00000232956,94737,C7orf40,chromosome 7 open reading frame 40,285958,7,n/a,n/a,0.681
1092029,ENSG00000121022,10829,COPS5,COP9 constitutive photomorphogenic homolog subunit 5 (Arabidopsis),10987,8,n/a,n/a,0.681
279661956,ENSG00000200729,26516,SNORD79,"small nucleolar RNA, C/D box 79",26770,1,n/a,n/a,0.68
279862179,ENSG00000232046,0,AC007392.3,AC007392.3,0,2,n/a,n/a,0.68
1102831,ENSG00000185418,78948,TARSL2,threonyl-tRNA synthetase-like 2,123283,15,n/a,n/a,0.68
1094068,ENSG00000135835,36983,KIAA1614,KIAA1614,57710,1,n/a,n/a,0.68
279770719,ENSG00000224014,0,RP11-488L18.6,RP11-488L18.6,0,1,n/a,n/a,0.68
1088285,ENSG00000078098,2176,FAP,"fibroblast activation protein, alpha",2191,2,n/a,n/a,0.68
279846236,ENSG00000230633,0,RP11-37E23.5,RP11-37E23.5,0,13,n/a,n/a,0.68
280098143,ENSG00000256705,0,CTD-2017C7.1,CTD-2017C7.1,0,14,n/a,n/a,0.68
280037838,ENSG00000251370,0,CTD-2201E9.1,CTD-2201E9.1,0,5,n/a,n/a,0.679
1093131,ENSG00000130177,8802,CDC16,cell division cycle 16 homolog (S. cerevisiae),8881,13,n/a,n/a,0.679
1091702,ENSG00000118322,22875,ATP10B,"ATPase, class V, type 10B",23120,5,n/a,n/a,0.679
1103757,ENSG00000189221,4103,MAOA,monoamine oxidase A,4128,X,n/a,n/a,0.678
279945534,ENSG00000240115,0,AC064853.4,AC064853.4,0,2,n/a,n/a,0.678
279762415,ENSG00000223187,0,Y_RNA,Y RNA,0,11,n/a,n/a,0.678
1101105,ENSG00000176834,33912,VSIG10,V-set and immunoglobulin domain containing 10,54621,12,n/a,n/a,0.678
279668984,ENSG00000203401,0,AC009061.1,AC009061.1,0,16,n/a,n/a,0.678
1094722,ENSG00000139269,57971,INHBE,"inhibin, beta E",83729,12,n/a,n/a,0.677
1095489,ENSG00000144406,94487,UNC80,unc-80 homolog (C. elegans),285175,2,n/a,n/a,0.677
1096351,ENSG00000151572,78854,ANO4,anoctamin 4,121601,12,n/a,n/a,0.677
1106688,ENSG00000223871,0,AL035562.1,AL035562.1,0,20,n/a,n/a,0.677
279852303,ENSG00000231201,0,AF127577.11,AF127577.11,0,21,n/a,n/a,0.676
1090525,ENSG00000109084,27091,TMEM97,transmembrane protein 97,27346,17,n/a,n/a,0.676
279921933,ENSG00000237432,0,RPS7P12,ribosomal protein S7 pseudogene 12,0,X,n/a,n/a,0.676
280129743,ENSG00000259250,0,RP11-50C13.1,RP11-50C13.1,0,15,n/a,n/a,0.676
1094943,ENSG00000140798,60804,ABCC12,"ATP-binding cassette, sub-family C (CFTR/MRP), member 12",94160,16,n/a,n/a,0.676
1091411,ENSG00000115998,34269,C2orf42,chromosome 2 open reading frame 42,54980,2,n/a,n/a,0.676
279940846,ENSG00000239528,0,CTB-118N6.1,CTB-118N6.1,0,5,n/a,n/a,0.676
1093742,ENSG00000134072,8470,CAMK1,calcium/calmodulin-dependent protein kinase I,8536,3,n/a,n/a,0.675
1102973,ENSG00000185985,58830,SLITRK2,"SLIT and NTRK-like family, member 2",84631,X,n/a,n/a,0.675
1108201,ENSG00000233670,165596,PIRT,phosphoinositide-interacting regulator of transient receptor potential channels,644139,17,n/a,n/a,0.674
1087797,ENSG00000065357,1594,DGKA,"diacylglycerol kinase, alpha 80kDa",1606,12,n/a,n/a,0.674
1091883,ENSG00000119929,30558,CUTC,cutC copper transporter homolog (E. coli),51076,10,n/a,n/a,0.674
280110957,ENSG00000258010,0,RP11-210M15.1,RP11-210M15.1,0,15,n/a,n/a,0.674
